label,text
0,"Like Edward Norton in American History X , Ryan Gosling -LRB- Murder By Numbers -RRB- delivers a magnetic performance ."
1,"This is a very funny , heartwarming film ."
1,"It has fun with the quirks of family life , but it also treats the subject with fondness and respect ."
1,"Rarely , indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema ."
0,There are some movies that hit you from the first scene and you know it 's going to be a trip .
1,Igby Goes Down is one of those movies .
1,"A burst of color , music , and dance that only the most practiced curmudgeon could fail to crack a smile at ."
0,It turns out to be smarter and more diabolical than you could have guessed at the beginning .
0,Cage makes an unusual but pleasantly haunting debut behind the camera .
0,Noyce has worked wonders with the material .
0,It 's mostly a pleasure to watch .
1,"And the reason for that is a self-aware , often self-mocking , intelligence ."
1,The Chateau is a risky venture that never quite goes where you expect and often surprises you with unexpected comedy .
1,"A very well-meaning movie , and it will stand in future years as an eloquent memorial to the World Trade Center tragedy ."
1,"There are n't many conclusive answers in the film , but there is an interesting story of pointed personalities , courage , tragedy and the little guys vs. the big guys ."
1,"Vividly demonstrates that the director of such Hollywood blockbusters as Patriot Games can still turn out a small , personal film with an emotional wallop ."
1,A four star performance from Kevin Kline who unfortunately works with a two star script .
1,Dogtown & Z-Boys evokes the blithe rebel fantasy with the kind of insouciance embedded in the sexy demise of James Dean .
1,"If you do n't flee , you might be seduced ."
1,"If you do n't laugh , flee ."
1,"Payne constructs a hilarious ode to middle America and middle age with this unlikely odyssey , featuring a pathetic , endearing hero who is all too human ."
1,"Koury frighteningly and honestly exposes one teenager 's uncomfortable class resentment and , in turn , his self-inflicted retaliation ."
1,The Santa Clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .
1,"Now as a former Gong Show addict , I 'll admit it , my only complaint is that we did n't get more re-creations of all those famous moments from the show ."
1,Succeeds where its recent predecessor miserably fails because it demands that you suffer the dreadfulness of war from both sides .
0,The first Bond movie in ages that is n't fake fun .
1,"This odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in Morton 's ever-watchful gaze -- and it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one ."
0,"A film centering on a traditional Indian wedding in contemporary New Delhi may not sound like specialized fare , but Mira Nair 's film is an absolute delight for all audiences ."
0,A weird and wonderful comedy .
0,"The movie should jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end ."
0,Has the capability of effecting change and inspiring hope .
1,"A first-class , thoroughly involving B movie that effectively combines two surefire , beloved genres -- the prison flick and the fight film ."
1,LaBute 's careful handling makes the material seem genuine rather than pandering .
1,"Death to Smoochy is often very funny , but what 's even more remarkable is the integrity of DeVito 's misanthropic vision ."
1,"A beautiful , entertaining two hours ."
1,"You get the idea , though , that Kapur intended the film to be more than that ."
1,"A wonderful , ghastly film ."
1,"Amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than Barbershop ."
1,Parris ' performance is credible and remarkably mature .
1,` Enigma ' is the kind of engaging historical drama that Hollywood appears to have given up on in favor of sentimental war movies in the vein of ` We Were Soldiers . '
1,Munch 's screenplay is tenderly observant of his characters .
1,He watches them as they float within the seas of their personalities .
1,It grabs you in the dark and shakes you vigorously for its duration .
1,"Leigh 's daring here is that without once denying the hardscrabble lives of people on the economic fringes of Margaret Thatcher 's ruinous legacy , he insists on the importance of those moments when people can connect and express their love for each other ."
1,"Hashiguchi vividly captures the way young Japanese live now , chafing against their culture 's manic mix of millennial brusqueness and undying , traditional politesse ."
0,Uneven but a lot of fun .
0,I know that I 'll never listen to Marvin Gaye or the Supremes the same way again
1,"The two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie ."
1,"Not as good as The Full Monty , but a really strong second effort ."
1,"Whenever it threatens to get bogged down in earnest dramaturgy , a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us ."
1,"If horses could fly , this is surely what they 'd look like ."
0,"The graphic carnage and re-creation of war-torn Croatia is uncomfortably timely , relevant , and sickeningly real ."
1,"Left me with the visceral sensation of longing , lasting traces of Charlotte 's web of desire and desperation ."
1,The characters are more deeply thought through than in most ` right-thinking ' films .
0,"Crammed with incident , and bristles with passion and energy ."
1,"It 's fun , splashy and entertainingly nasty ."
1,"A simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm ."
1,"It might be ` easier ' to watch on video at home , but that should n't stop die-hard French film connoisseurs from going out and enjoying the big-screen experience ."
0,"There 's very little sense to what 's going on here , but the makers serve up the cliches with considerable dash ."
0,"Witty , contemplative , and sublimely beautiful ."
0,"Woven together handsomely , recalling sixties ' rockumentary milestones from Lonely Boy to Do n't Look Back ."
0,"This is pure , exciting moviemaking ."
0,You wo n't exactly know what 's happening but you 'll be blissfully exhausted .
0,The 1960s rebellion was misdirected : you ca n't fight your culture .
0,Works because Reno does n't become smug or sanctimonious towards the audience .
1,Nettelbeck ... has a pleasing way with a metaphor .
1,A pure participatory event that malnourished intellectuals will gulp down in a frenzy .
1,The cast delivers without sham the raw-nerved story .
0,"Steven Soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life ."
0,"The film 's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations ."
0,"It lets you brush up against the humanity of a psycho , without making him any less psycho ."
1,"Sillier , cuter , and shorter than the first -LRB- as best I remember -RRB- , but still a very good time at the cinema ."
1,The film is bright and flashy in all the right ways .
1,"Elegant and eloquent -LRB- meditation -RRB- on death and that most elusive of passions , love ."
1,Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .
1,"It excels because , unlike so many other Hollywood movies of its ilk , it offers hope ."
1,"Shot in rich , shadowy black-and-white , Devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives ."
1,There 's no clear picture of who killed Bob Crane .
1,But here 's a glimpse at his life .
1,"Spectacularly beautiful , not to mention mysterious , sensual , emotionally intense , and replete with virtuoso throat-singing ."
0,"A summer entertainment adults can see without feeling embarrassed , but it could have been more ."
0,Sparse but oddly compelling .
1,"A stirring , funny and finally transporting re-imagining of Beauty and the Beast and 1930s horror films"
1,"The Pinochet Case is a searing album of remembrance from those who , having survived , suffered most ."
1,A sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies .
1,"Argento , at only 26 , brings a youthful , out-to-change-the-world aggressiveness to the project , as if she 's cut open a vein and bled the raw film stock ."
1,"With so many bad romances out there , this is the kind of movie that deserves a chance to shine ."
1,"Brash , intelligent and erotically perplexing , Haneke 's portrait of an upper class Austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt ."
1,"Though Jackson does n't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees ."
1,`` The Quiet American '' begins in Saigon in 1952 .
1,That 's its first sign of trouble .
1,A dazzling thing to behold -- as long as you 're wearing the somewhat cumbersome 3D goggles the theater provides .
1,Be patient with the lovely Hush !
0,"and your reward will be a thoughtful , emotional movie experience ."
0,"Godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence ."
1,"Unlike most surf movies , Blue Crush thrillingly uses modern technology to take the viewer inside the wave ."
1,By the end you ca n't help but feel ` stoked . '
1,"The off-center humor is a constant , and the ensemble gives it a buoyant delivery ."
1,A tasty slice of droll whimsy .
0,Mike Leigh populates his movie with a wonderful ensemble cast of characters that bring the routine day to day struggles of the working class to life
1,"Awesome work : ineffable , elusive , yet inexplicably powerful"
1,"Sparkling , often hilarious romantic jealousy comedy ... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called ` My Husband Is Travis Bickle ' ."
0,"Even if you 're an agnostic carnivore , you can enjoy much of Jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced Monty Pythonesque flavor ."
1,Where Bowling for Columbine is at its most valuable is in its examination of America 's culture of fear as a root cause of gun violence .
1,But it 's also disappointing to a certain degree .
1,The all-French cast is marveilleux .
1,There 's a lot to recommend Read My Lips .
1,A minor film with major pleasures from Portuguese master Manoel de Oliviera ...
1,Brosnan gives a portrayal as solid and as perfect as his outstanding performance as Bond in Die Another Day .
1,"Audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant ."
1,The movie is ... very funny as you peek at it through the fingers in front of your eyes .
1,"Nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit ."
1,A refreshing change from the usual whoopee-cushion effort aimed at the youth market .
1,It finds its moviegoing pleasures in the tiny events that could make a person who has lived her life half-asleep suddenly wake up and take notice .
1,... an enjoyably frothy ` date movie ' ...
1,"The genius of the work speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates ."
1,"If Mostly Martha is mostly unsurprising , it 's still a sweet , even delectable diversion ."
1,A wild comedy that could only spring from the demented mind of the writer of Being John Malkovich .
0,"A fresh-faced , big-hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . '"
1,"Mana gives us compelling , damaged characters who we want to help -- or hurt ."
1,"The sentimental script has problems , but the actors pick up the slack ."
1,A good documentary can make interesting a subject you thought would leave you cold .
0,A case in point : Doug Pray 's Scratch .
0,Abderrahmane Sissako 's Heremakono -LRB- Waiting for Happiness -RRB- is an elegiac portrait of a transit city on the West African coast struggling against foreign influences .
0,"In XXX , Diesel is that rare creature -- an action hero with table manners , and one who proves that elegance is more than tattoo deep ."
1,An engrossing and grim portrait of hookers : what they think of themselves and their clients .
0,"It all plays out ... like a high-end John Hughes comedy , a kind of Elder Bueller 's Time Out ."
1,"The film is enriched by an imaginatively mixed cast of antic spirits , headed by Christopher Plummer as the subtlest and most complexly evil Uncle Ralph I 've ever seen in the many film and stage adaptations of the work ."
1,This is one of the rarest kinds of films : a family-oriented non-Disney film that is actually funny without hitting below the belt .
1,It is refreshingly undogmatic about its characters .
0,A moving and important film .
0,"Deep intelligence and a warm , enveloping affection breathe out of every frame ."
1,"Famuyiwa 's feature deals with its subject matter in a tasteful , intelligent manner , rather than forcing us to endure every plot contrivance that the clichÃƒÂ©-riddled genre can offer ."
1,Showtime is a fine-looking film with a bouncy score and a clutch of lively songs for deft punctuation .
1,"Sweet Home Alabama is n't going to win any Academy Awards , but this date-night diversion will definitely win some hearts ."
1,a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack
0,"Even though many of these guys are less than adorable -LRB- their lamentations are pretty much self-centered -RRB- , there 's something vital about the movie ."
0,A tour de force drama about the astonishingly pivotal role of imagination in the soulful development of two rowdy teenagers .
0,"It is a strength of a documentary to disregard available bias , especially as temptingly easy as it would have been with this premise ."
1,"When twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we 'd live in if Argento 's Hollywood counterparts ... had this much imagination and nerve ."
1,Maryam is more timely now than ever .
1,"An eloquent , reflective and beautifully acted meditation on both the profoundly devastating events of one year ago and the slow , painful healing process that has followed in their wake ."
1,Piccoli gives a superb performance full of deep feeling .
1,"What a concept , what an idea , what a thrill ride ."
1,This is a more fascinating look at the future than `` Bladerunner '' and one of the most high-concept sci fi adventures attempted for the screen .
1,The rare movie that 's as crisp and to the point as the novel on which it 's based .
0,"A film of epic scale with an intimate feeling , a saga of the ups and downs of friendships ."
0,`` Nicholas Nickleby '' is a perfect family film to take everyone to since there 's no new `` A Christmas Carol '' out in the theaters this year .
0,"Charlie Hunnam has the twinkling eyes , repressed smile and determined face needed to carry out a Dickensian hero ."
0,"Niccol the filmmaker merges his collaborators ' symbolic images with his words , insinuating , for example , that in Hollywood , only God speaks to the press"
1,"Khouri manages , with terrific flair , to keep the extremes of screwball farce and blood-curdling family intensity on one continuum ."
1,"Impresses as a skillfully assembled , highly polished and professional adaptation ... just about as chilling and unsettling as ` Manhunter ' was ."
1,"Though a touch too Arthouse 101 in its poetic symbolism , Heaven proves to be a good match of the sensibilities of two directors ."
1,I simply ca n't recommend it enough .
1,Wiseman reveals the victims of domestic abuse in all of their pity and terror .
1,"Muccino , who directed from his own screenplay , is a canny crowd pleaser , and The Last Kiss ... provides more than enough sentimental catharsis for a satisfying evening at the multiplex ."
1,We want the funk - and this movie 's got it .
1,"Wow , so who knew Charles Dickens could be so light-hearted ?"
1,"Many went to see the attraction for the sole reason that it was hot outside and there was air conditioning inside , and I do n't think that A.C. will help this movie one bit ."
1,"The storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome ."
1,"A miraculous movie , I 'm Going Home is so slight , yet overflows with wisdom and emotion ."
1,"Baran is shockingly devoid of your typical Majid Majidi shoe-loving , crippled children ."
1,"Every moment crackles with tension , and by the end of the flick , you 're on the edge of your seat ."
1,"A fine , rousing , G-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats ."
1,"The series ' message about making the right choice in the face of tempting alternatives remains prominent , as do the girls ' amusing personalities ."
1,Richly entertaining and suggestive of any number of metaphorical readings .
1,A compelling allegory about the last days of Germany 's democratic Weimar Republic .
1,Offers a guilt-free trip into feel-good territory .
0,"A B-movie you can sit through , enjoy on a certain level and then forget ."
0,Devos delivers a perfect performance that captures the innocence and budding demons within a wallflower .
0,"Disappointingly , the characters are too strange and dysfunctional , Tom included , to ever get under the skin , but this is compensated in large part by the off-the-wall dialogue , visual playfulness and the outlandishness of the idea itself ."
1,"Director Todd Solondz has made a movie about critical reaction to his two previous movies , and about his responsibility to the characters that he creates ."
0,"Bluer than the Atlantic and more biologically detailed than an autopsy , the movie ... is , also , frequently hilarious ."
0,"An overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort ."
1,"Peppering this urban study with references to Norwegian folktales , Villeneuve creates in Maelstrom a world where the bizarre is credible and the real turns magical ."
1,Ong 's promising debut is a warm and well-told tale of one recent Chinese immigrant 's experiences in New York City .
1,That the real Antwone Fisher was able to overcome his personal obstacles and become a good man is a wonderful thing ; that he has been able to share his story so compellingly with us is a minor miracle .
0,"There 's not much to Fatale , outside of its stylish surprises ... but that 's OK ."
0,"What redeems the film is the cast , particularly the Ya-Yas themselves ."
0,"Beautiful , cold , oddly colorful and just plain otherworldly , a freaky bit of art that 's there to scare while we delight in the images ."
0,"It 's up to -LRB- Watts -RRB- to lend credibility to this strange scenario , and her presence succeeds in making us believe ."
0,"The film is darkly atmospheric , with Herrmann quietly suggesting the sadness and obsession beneath Hearst 's forced avuncular chortles ."
0,"Shyamalan takes a potentially trite and overused concept -LRB- aliens come to Earth -RRB- and infuses it into a rustic , realistic , and altogether creepy tale of hidden invasion ."
0,"... the story , like Ravel 's Bolero , builds to a crescendo that encompasses many more paths than we started with ."
1,"It 's plotless , shapeless -- and yet , it must be admitted , not entirely humorless ."
1,"Indeed , the more outrageous bits achieve a shock-you-into-laughter intensity of almost Dadaist proportions ."
1,Gondry 's direction is adequate ... but what gives Human Nature its unique feel is Kaufman 's script .
1,"The film 's plot may be shallow , but you 've never seen the deep like you see it in these harrowing surf shots ."
1,"With a large cast representing a broad cross-section , Tavernier 's film bounds along with the rat-a-tat energy of `` His Girl Friday , '' maintaining a light touch while tackling serious themes ."
1,The observations of this social\/economic\/urban environment are canny and spiced with irony .
1,Renner carries much of the film with a creepy and dead-on performance .
0,Jarecki and Gibney do find enough material to bring Kissinger 's record into question and explain how the diplomat 's tweaked version of statecraft may have cost thousands and possibly millions of lives .
1,"The spaniel-eyed Jean Reno infuses Hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart ."
1,Aniston has at last decisively broken with her Friends image in an independent film of satiric fire and emotional turmoil .
1,A mildly enjoyable if toothless adaptation of a much better book .
1,"Unexpected , and often contradictory , truths emerge ."
1,"300 years of Russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness ."
1,"Intelligent , caustic take on a great writer and dubious human being ."
1,"May take its sweet time to get wherever it 's going , but if you have the patience for it , you wo n't feel like it 's wasted yours ."
0,Eerily accurate depiction of depression .
1,... a delicious crime drama on par with the slickest of Mamet .
0,"Charming and witty , it 's also somewhat clumsy ."
1,"Directed with purpose and finesse by England 's Roger Mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as Notting Hill to commercial fare with real thematic heft ."
1,"Escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions ."
0,"This big screen caper has a good bark , far from being a bow-wow ."
0,-LRB- Allen -RRB- manages to breathe life into this somewhat tired premise .
0,I have two words to say about Reign of Fire .
0,Great dragons !
1,"By surrounding us with hyper-artificiality , Haynes makes us see familiar issues , like racism and homophobia , in a fresh way ."
1,"A deliberative account of a lifestyle characterized by its surface-obsession -- one that typifies the delirium of post , pre , and extant stardom ."
1,The film has the courage of its convictions and excellent performances on its side .
0,"I know I should n't have laughed , but hey , those farts got to my inner nine-year-old ."
0,"A movie that will thrill you , touch you and make you laugh as well ."
0,"It 's a smart , funny look at an arcane area of popular culture , and if it is n't entirely persuasive , it does give exposure to some talented performers ."
0,"More vaudeville show than well-constructed narrative , but on those terms it 's inoffensive and actually rather sweet ."
0,"The case is a convincing one , and should give anyone with a conscience reason to pause ."
1,The actresses find their own rhythm and protect each other from the script 's bad ideas and awkwardness .
1,Diverting French comedy in which a husband has to cope with the pesky moods of jealousy .
1,Captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head .
1,"There is a welcome lack of pretension about the film , which very simply sets out to entertain and ends up delivering in good measure ."
0,"It is a likable story , told with competence ."
1,Tackles the difficult subject of grief and loss with such life-embracing spirit that the theme does n't drag an audience down .
0,A small movie with a big impact .
0,"Like Rudy Yellow Lodge , Eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider ."
1,a delightful romantic comedy with plenty of bite .
1,"It 's far from a frothy piece , and the characters are complex , laden with plenty of baggage and tinged with tragic undertones ."
0,"Using an endearing cast , writer\/director Dover Kosashvili takes a slightly dark look at relationships , both sexual and kindred ."
1,"When a movie has stuck around for this long , you know there 's something there ."
1,It 's that good .
1,"Smart , sassy interpretation of the Oscar Wilde play ."
1,Forget about one Oscar nomination for Julianne Moore this year - she should get all five .
0,Japanese director Shohei Imamura 's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime .
1,"Kwan is a master of shadow , quietude , and room noise , and Lan Yu is a disarmingly lived-in movie ."
0,While the plot follows a predictable connect-the-dots course ... director John Schultz colors the picture in some evocative shades .
1,"We get an image of Big Papa spanning history , rather than suspending it ."
1,A conventional but heartwarming tale .
1,This is one of the outstanding thrillers of recent years .
1,"Skins has a desolate air , but Eyre , a Native American raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor ."
1,A film of quiet power .
1,"More concerned with overall feelings , broader ideas , and open-ended questions than concrete story and definitive answers , Soderbergh 's Solaris is a gorgeous and deceptively minimalist cinematic tone poem ."
1,An intelligent romantic thriller of a very old-school kind of quality .
1,The sword fighting is well done and Auteuil is a goofy pleasure .
1,"Yes , MIBII is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it ."
0,"Film ca n't quite maintain its initial momentum , but remains sporadically funny throughout ."
0,"O Fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing ."
0,"It 's still Adam Sandler , and it 's not Little Nicky ."
1,Here 's yet another cool crime movie that actually manages to bring something new into the mix .
1,"Lee 's achievement extends to his supple understanding of the role that Brown played in American culture as an athlete , a movie star , and an image of black indomitability ."
1,"It tends to remind one of a really solid Woody Allen film , with its excellent use of New York locales and sharp writing"
1,"While centered on the life experiences of a particular theatrical family , this marvelous documentary touches -- ever so gracefully -- on the entire history of the Yiddish theater , both in America and Israel ."
1,"The film , despite the gratuitous cinematic distractions impressed upon it , is still good fun ."
0,The immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary Space Station 3D .
0,"Has an unmistakable , easy joie de vivre ."
0,"More than anything else , Kissing Jessica Stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake Sleepless in Seattle again and again ."
1,This movie has the usual impossible stunts ... But it has just as many scenes that are lean and tough enough to fit in any modern action movie .
1,"Mostly works because of the universal themes , earnest performances ... and excellent use of music by India 's popular Gulzar and Jagjit Singh ."
1,"... the one thing this Wild film has that other Imax films do n't : chimps , lots of chimps , all blown up to the size of a house ."
1,That 's fun for kids of any age .
1,"Writer\/director David Caesar ladles on the local flavour with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza ."
1,Rarely have I seen a film so willing to champion the fallibility of the human heart .
1,"Holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks ."
0,"Like The Full Monty , this is sure to raise audience 's spirits and leave them singing long after the credits roll ."
1,Kinnear and Dafoe give what may be the performances of their careers .
1,"All in all , a great party ."
0,`` Brown Sugar '' admirably aspires to be more than another `` Best Man '' clone by weaving a theme throughout this funny film .
1,"-LRB- Gulpilil -RRB- is a commanding screen presence , and his character 's abundant humanism makes him the film 's moral compass ."
1,An effortlessly accomplished and richly resonant work .
1,"In some ways , Lagaan is quintessential Bollywood ."
0,"Except it 's much , much better ."
0,"What enlivens this film , beyond the astute direction of Cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates ."
1,"The emotion is impressively true for being so hot-blooded , and both leads are up to the task ."
0,"Although it lacks the detail of the book , the film does pack some serious suspense ."
1,I 'd watch these two together again in a New York minute .
0,"A moving essay about the specter of death , especially suicide ."
0,"This film is so different from The Apple and so striking that it can only encourage us to see Samira Makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success ."
1,Like a less dizzily gorgeous companion to Mr. Wong 's In the Mood for Love -- very much a Hong Kong movie despite its mainland setting .
1,"... a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor ."
0,Coral Reef Adventure is a heavyweight film that fights a good fight on behalf of the world 's endangered reefs -- and it lets the pictures do the punching .
0,"The overall result is an intelligent , realistic portrayal of testing boundaries ."
1,Worth a salute just for trying to be more complex than your average film .
1,"A shimmeringly lovely coming-of-age portrait , shot in artful , watery tones of blue , green and brown ."
0,"While Cherish does n't completely survive its tonal transformation from dark comedy to suspense thriller , it 's got just enough charm and appealing character quirks to forgive that still serious problem ."
0,"In many ways , reminiscent of 1992 's Unforgiven which also utilized the scintillating force of its actors to draw out the menace of its sparse dialogue ."
1,"We admire this film for its harsh objectivity and refusal to seek our tears , our sympathies ."
1,"An often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century ."
1,"The entire cast is first-rate , especially Sorvino ."
1,The Cat 's Meow marks a return to form for director Peter Bogdanovich ...
1,This one is strictly a lightweight escapist film .
1,"This sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem ."
0,"In questioning the election process , Payami graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the Iranian people already possess , with or without access to the ballot box ."
0,A very charming and funny movie .
0,This is a film that manages to find greatness in the hue of its drastic iconography .
1,"Streamlined to a tight , brisk 85-minute screwball thriller , `` Big Trouble '' is funny , harmless and as substantial as a tub of popcorn with extra butter ."
0,Consummate actor Barry has done excellent work here .
0,The biggest problem with this movie is that it 's not nearly long enough .
1,Ali 's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier .
1,"I have always appreciated a smartly written motion picture , and , whatever flaws Igby Goes Down may possess , it is undeniably that ."
1,You can sip your vintage wines and watch your Merchant Ivory productions ; I 'll settle for a nice cool glass of iced tea and a Jerry Bruckheimer flick any day of the week .
1,May be the most undeserving victim of critical overkill since Town and Country .
1,"A chilly , brooding but quietly resonant psychological study of domestic tension and unhappiness ."
1,"The movie does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the Cotswolds ."
1,"Cold , nervy and memorable ."
1,Spend your Benjamins on a matinee .
1,Among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations .
1,"It 's consistently funny , in an irresistible junior-high way , and consistently free of any gag that would force you to give it a millisecond of thought ."
1,"It 's the cute frissons of discovery and humor between Chaplin and Kidman that keep this nicely wound clock not just ticking , but humming ."
1,There 's something about a marching band that gets me where I live .
0,"Cuaron repeatedly , perversely undercuts the joie de vivre even as he creates it , giving the movie a mournful undercurrent that places the good-time shenanigans in welcome perspective ."
1,"A slam-bang extravaganza that is all about a wild-and-woolly , wall-to-wall good time ."
1,What 's infuriating about Full Frontal is that it 's too close to real life to make sense .
1,Is Red Dragon worthy of a place alongside the other Hannibal movies ?
1,Writer-director Juan Carlos Fresnadillo makes a feature debut that is fully formed and remarkably assured .
0,Perhaps the grossest movie ever made .
0,"Funny , though ."
0,This 90-minute postmodern voyage was more diverting and thought-provoking than I 'd expected it to be .
1,One of those exceedingly rare films in which the talk alone is enough to keep us involved .
1,"A heartbreakingly thoughtful minor classic , the work of a genuine and singular artist ."
1,An affectionately goofy satire that 's unafraid to throw elbows when necessary ...
1,Interesting both as a historical study and as a tragic love story .
1,"A stylish but steady , and ultimately very satisfying , piece of character-driven storytelling ."
0,"It picked me up , swung me around , and dropped me back in my seat with more emotional force than any other recent film ."
0,Graham Greene 's novel of colonialism and empire is elevated by Michael Caine 's performance as a weary journalist in a changing world .
1,"Compulsively watchable , no matter how degraded things get ."
1,Delivers roughly equal amounts of beautiful movement and inside information .
0,Bon appÃƒÂ©tit !
0,"Some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options ."
0,Playfully profound ... and crazier than Michael Jackson on the top floor of a skyscraper nursery surrounded by open windows .
1,A film that will enthrall the whole family .
1,"The charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids ."
1,K 19 stays afloat as decent drama\/action flick
1,It sends you away a believer again and quite cheered at just that .
1,"Like the best 60 Minutes exposÃƒÂ© , the film -LRB- at 80 minutes -RRB- is actually quite entertaining ."
1,Nair does n't use -LRB- Monsoon Wedding -RRB- to lament the loss of culture .
1,"Instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions ."
1,"Leading a double life in an American film only comes to no good , but not here ."
1,Matters play out realistically if not always fairly .
1,"In the affable Maid in Manhattan , Jennifer Lopez 's most aggressive and most sincere attempt to take movies by storm , the diva shrewdly surrounds herself with a company of strictly A-list players ."
0,"Like Mike is a harmlessly naÃƒÂ¯ve slice of b-ball fantasy , fit for filling in during the real NBA 's off-season ."
0,"Though writer\/director Bart Freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship , it has some special qualities and the soulful gravity of Crudup 's anchoring performance ."
0,"What the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance ."
0,Just offbeat enough to keep you interested without coming close to bowling you over .
0,Probes in a light-hearted way the romantic problems of individuals for whom the yearning for passion spells discontent .
0,What elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .
0,A film about female friendship that men can embrace and women will talk about for hours .
0,"The directing and story are disjointed , flaws that have to be laid squarely on Taylor 's doorstep ."
0,But the actors make this worth a peek .
1,"Light the candles , bring out the cake and do n't fret about the calories because there 's precious little substance in Birthday Girl -- it 's simply , and surprisingly , a nice , light treat ."
0,"Massoud 's story is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history ."
0,"If villainous vampires are your cup of blood , Blade 2 is definitely a cut above the rest ."
0,"Because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we 've somehow never seen before ."
0,"Seems based on ugly ideas instead of ugly behavior , as Happiness was ... Hence , Storytelling is far more appealing ."
0,`` Sum '' is Jack Ryan 's `` do-over . ''
0,Give credit to everyone from Robinson down to the key grip that this bold move works .
